allstar,name,fg_per_g,ws_per_48,mp_per_g,ft_per_g,fg_pct_03_10,def_rtg,usg_pct,pf_per_poss,ast_pct,ows,fga_per_g
-1,Matt Barnes,3.7,0.097,27.5,1,0.444,106,16.6,5.3,10.6,1.5,8.4
-1,Matt Barnes,3.6,0.091,29.9,1,0.333,107,14.9,5.4,7.2,2.2,8.2
-1,Matt Barnes,3.5,0.056,28.8,1.5,0.311,107,17.9,5.5,11.6,0.4,9.1
-1,Chris Andersen,1.8,0.207,16.3,1.9,0.333,102,13.5,5.4,4,1.9,3
-1,Chris Andersen,1.8,0.183,15.2,1.6,0.5,99,14.8,5.5,1.8,1,3.4
-1,Chris Andersen,1.7,0.207,14.9,1.5,0.231,100,14.4,7.6,4,1.6,2.9
-1,Chris Andersen,2.5,0.205,19.4,1.7,0.182,102,13.8,6.1,2.1,3.8,3.8
-1,Chris Andersen,2,0.151,18.9,1.3,0.412,103,12.3,4.1,6.1,2.1,3.5
-1,Chris Andersen,1.4,0.149,14.9,0.9,0,106,10.8,3.7,4.4,0.8,2.7
-1,Tony Allen,3.5,0.152,20.8,1.9,0.357,101,19.9,5.6,10.9,2,6.8
-1,Tony Allen,3.6,0.131,26.3,2.4,0.347,100,18.4,4.9,8.3,1.7,7.7
-1,Tony Allen,3.6,0.115,26.7,1.7,0.295,98,17.8,5.4,7.6,1,8.1
-1,Tony Allen,3.7,0.1,23.2,1.4,0.373,101,20.1,5.1,11.7,0.5,7.5
-1,Tony Allen,3.6,0.119,26.2,1.3,0.333,98,16.6,5.3,8.1,0.9,7.2
-1,Tony Allen,3.4,0.072,25.3,1.4,0.203,105,16.8,5.6,6.9,0.5,7.3
-1,Jordan Adams,1.2,0.073,8.3,0.5,0.267,100,20.4,5.1,10.1,0,2.9
-1,Jordan Adams,1,0.015,7.5,1.5,,90,30.5,6.9,31.9,0,3
-1,Jason Terry,5.9,0.123,33,3,0.365,109,23,2.9,18.8,4.4,13.5
-1,Jason Terry,6,0.1,31.3,2.2,0.405,108,24.7,2.9,22.2,2.8,13.3
-1,Jason Terry,5.7,0.092,31.7,1.6,0.487,106,23.3,1.8,19.9,2,13.2
-1,Jason Terry,3.6,0.091,26.9,1.4,0.167,107,18,2.7,14.9,2.1,8.2
-1,Jason Terry,1.6,0.016,16.3,0.3,0.516,112,15.3,4.4,15.3,0,4.3
-1,Jason Terry,2.4,0.104,21.3,0.5,0.514,106,14.3,3.5,13.8,2,5.8
-1,Josh Smith,6.5,0.116,34.4,3,0.425,102,24.7,4.4,17.1,1.9,13.5
-1,Josh Smith,7.6,0.139,35.3,3.1,0.394,96,28.4,3.9,20.6,1.9,16.7
-1,Josh Smith,7.2,0.075,35.3,2.2,0.366,101,26.7,3.4,20.9,-0.3,15.6
-1,Josh Smith,6.7,0.02,35.5,2.1,0.341,108,24.5,3.6,15,-1.4,16
-1,Josh Smith,5,0.048,27.7,1.5,0.349,102,24.8,5,20.5,-1.1,11.9
-1,Josh Smith,2.3,0,16,0.7,0.3,103,22.9,6.7,15.9,-1.2,6.3
-1,Donatas Motiejunas,2.2,0.061,12.2,0.7,0.492,109,22.1,6.8,9.5,0.4,4.8
-1,Donatas Motiejunas,2.1,0.069,15.4,0.9,0.471,106,17.8,6.9,5.5,0.3,4.8
-1,Donatas Motiejunas,5,0.11,28.7,1.4,0.5,105,19.1,5,10.8,2.4,9.9
-1,Donatas Motiejunas,2.4,0.026,14.8,0.9,0.488,110,21.4,6.2,12.2,0,5.5
-1,K.J. McDaniels,2.8,0.02,21.8,1.6,0.316,105,19.3,4.7,9.3,-0.9,7
-1,K.J. McDaniels,0.8,0.043,6.4,0.6,0.4,110,18.7,6.3,6.5,0.1,1.9
-1,Ty Lawson,4.3,0.153,26.3,2.2,0.357,110,19.6,3.2,28.3,5.1,8.6
-1,Ty Lawson,6.1,0.157,34.8,2.9,0.474,108,21.2,2.3,30.2,5.7,12.6
-1,Ty Lawson,6.1,0.141,34.4,3.2,0.307,109,22.3,2.7,30.2,5.6,13.3
-1,Ty Lawson,5.6,0.136,35.8,5.2,0.442,110,22.7,2.5,38.2,4.8,13
-1,Ty Lawson,5.4,0.126,35.5,3.5,0.351,111,20.6,2.4,43,6,12.3
-1,Ty Lawson,2.1,0.031,21.4,0.9,0.389,111,14.9,3,24.6,0.2,5.4
-1,Terrence Jones,2.3,0.128,14.5,0.7,0.296,102,18.1,3.8,8.6,0.3,4.9
-1,Terrence Jones,5.1,0.169,27.3,1.6,0.389,105,18.3,3.3,7,4.6,9.4
-1,Terrence Jones,4.8,0.16,26.9,1.7,0.416,102,18.4,4.4,6.9,1.7,9.1
-1,Terrence Jones,3.3,0.068,20.9,1.5,0.293,109,19.3,4.1,6.3,0.8,7.3
1,Dwight Howard,7.9,0.235,37.6,7,0.453,94,27.2,4.6,6.8,6.7,13.4
1,Dwight Howard,7.7,0.179,38.3,5.2,0.417,96,26.1,4.1,9.8,3.3,13.4
1,Dwight Howard,6.2,0.134,35.8,4.7,0.424,100,22.2,5.4,6.6,2.8,10.7
1,Dwight Howard,6.7,0.161,33.7,4.9,0.408,101,24,5,9.3,4,11.3
-1,Dwight Howard,6.1,0.14,29.8,3.5,0.377,100,23.3,5.6,7.3,1.4,10.3
-1,Dwight Howard,5.2,0.138,32.1,3.3,0.378,104,18.4,4.7,7,3.5,8.5
-1,Chuck Hayes,3.3,0.146,28.1,1.3,0.39,106,13,4.9,14.3,3.9,6.3
-1,Chuck Hayes,1.4,0.028,19.2,0.5,0.364,109,9.9,5.4,10.4,0.1,3.1
-1,Chuck Hayes,1.1,0.06,16.3,0.4,0.358,111,9.4,4.8,13.1,1.1,2.6
-1,Chuck Hayes,0.9,0.086,12.4,0.3,0.353,103,10.4,6.5,6.8,0.2,2.1
-1,Chuck Hayes,0.8,0.091,8.8,0.2,0.5,107,10.4,7.5,11.3,0.3,1.6
-1,Chuck Hayes,0.5,-0.016,12,1,0,107,10.5,12.3,11.3,0,1
-1,Montrezl Harrell,1.5,0.118,9.7,0.6,0.524,110,14.5,6.2,7.2,0.7,2.3
-1,James Harden,3.6,0.156,26.7,3.5,0.28,108,19.5,4.9,12.8,5,8.3
-1,James Harden,5,0.23,31.4,5,0.3,105,21.6,4,19.3,7.5,10.1
1,James Harden,7.5,0.206,38.3,8.6,0.296,106,29,3,25.7,9.8,17.1
1,James Harden,7.5,0.221,38,7.9,0.395,107,27.8,3.2,27.3,10.1,16.5
1,James Harden,8,0.265,36.8,8.8,0.291,103,31.3,3.5,34.6,12.2,18.1
1,James Harden,8.7,0.204,38.1,8.8,0.328,108,32.5,3.6,35.4,10.7,19.7
-1,Andrew Goudelock,1.7,0.011,10.5,0.3,0.571,110,21.9,4,8,0,4.4
-1,Andrew Goudelock,0,-0.264,6,0,,116,14.8,0,0,0,2
-1,Andrew Goudelock,1.1,-0.033,6.3,0.4,0.5,103,24.8,3.9,13.3,-0.1,2.5
-1,Sam Dekker,0,0.116,2,0,,95,0,0,0,0,0
-1,Clint Capela,1.2,0.019,7.5,0.3,0,97,21.3,7.7,3.6,-0.2,2.4
-1,Clint Capela,3,0.144,19.1,1,0.301,104,16.1,6.4,5.1,2.4,5.2
-1,Corey Brewer,2.8,0.036,21.9,2,0.326,109,18.8,5.3,9.1,-0.1,7.1
-1,Corey Brewer,3.4,0.085,21.8,1.5,0.343,106,20,4.5,10.6,1.1,7.8
-1,Corey Brewer,4.6,0.093,24.4,1.8,0.369,105,23.4,3.9,9.5,1.7,10.8
-1,Corey Brewer,4.8,0.095,32.2,2,0.365,107,16.5,4,7.9,2.4,10
-1,Corey Brewer,4.3,0.071,26.1,2.1,0.311,106,21.6,4.2,13.8,1,10.1
-1,Corey Brewer,2.6,0.035,20.4,1.3,0.268,109,17.8,4.9,10,0.1,6.7
-1,Patrick Beverley,1.9,0.148,17.4,0.8,0.462,105,15.4,5.8,24.2,1.4,4.6
-1,Patrick Beverley,3.6,0.116,31.3,1.5,0.46,108,14.8,5,12.8,2.7,8.6
-1,Patrick Beverley,3.6,0.096,30.8,0.8,0.39,106,16.1,5.2,17.2,1.7,9.5
-1,Patrick Beverley,3.6,0.102,28.7,0.8,0.365,110,15.3,5.6,17.9,3.1,8.4
-1,Michael Beasley,7.7,0.035,32.3,3,0.413,112,28.3,4.7,12.3,0.7,17.1
-1,Michael Beasley,4.7,0.022,23.1,1.3,0.406,107,25.3,3.9,7.7,-0.3,10.6
-1,Michael Beasley,4.1,-0.047,20.7,1.3,0.306,109,27.6,3.5,12.5,-2.5,10.2
-1,Michael Beasley,3.2,0.092,15.1,1.1,0.521,105,25.7,5.9,8.8,0.5,6.5
-1,Michael Beasley,3.8,-0.007,21,0.8,0.513,106,24.2,6.9,11.5,-0.6,8.8
-1,Michael Beasley,5.4,0.128,18.2,1.9,0.476,107,29.7,5.3,9.1,0.6,10.3
-1,Trevor Ariza,4,0.062,34.7,1.8,0.246,104,17.7,3.7,10,-0.4,10.2
-1,Trevor Ariza,4.1,0.078,32.9,1.9,0.317,103,18.4,2.9,16.8,0.5,9.8
-1,Trevor Ariza,3.4,0.102,26.3,1.4,0.192,101,17.9,2.5,12.7,0.7,8.1
-1,Trevor Ariza,5.1,0.141,35.4,1.9,0.3,104,17.8,3.4,10.8,4.3,11.1
-1,Trevor Ariza,4.5,0.108,35.7,1.5,0.349,103,16.5,3.2,11.1,2.7,11.1
-1,Trevor Ariza,4.4,0.09,35.3,1.6,0.283,108,15.7,3,10,3.1,10.6
-1,Tibor Pleiss,0.9,-0.041,6.8,0.2,0.167,106,19.1,12.2,4,-0.2,2.1
-1,J.J. O'Brien,0,-0.028,3,0,0,89,7.7,8.8,0,0,0.5
-1,Raul Neto,2.2,0.058,18.5,0.6,0.328,106,17.2,4.3,18.7,0.2,5.2
-1,Elijah Millsap,1.7,0.02,19.7,1.2,0.275,102,17,7.1,9.7,-1,5.1
-1,Elijah Millsap,0.6,0.033,8.7,0.7,0,102,14.9,10.1,16.2,-0.2,2
-1,Shelvin Mack,1.4,0.042,12.2,0.7,0.379,108,16.9,3.3,26,0.2,3.4
-1,Shelvin Mack,1.9,0.056,13.4,0.3,0.429,106,18.5,4.9,26.3,0.1,4.1
-1,Shelvin Mack,2.9,0.074,20.4,0.9,0.35,109,19,3.4,28.8,1.2,6.9
-1,Shelvin Mack,2.1,0.075,15.1,0.5,0.375,106,19.5,2,28.6,0.5,5.3
-1,Shelvin Mack,3.5,0.061,20.3,0.9,0.44,106,23.3,3.5,30.6,0.2,8
-1,Trey Lyles,2.4,0.079,17.3,0.7,0.392,105,17.9,4.4,7.1,0.6,5.5
-1,Chris Johnson,1.4,0.112,12.8,0.1,0.333,104,13.1,2.7,3.1,0.1,3.1
-1,Chris Johnson,2.1,0.085,19.7,0.9,0.4,109,14.3,4.1,6,0.9,5.4
-1,Chris Johnson,2.1,0.074,18.1,0.5,0.4,105,15,4.3,4.6,0.2,5.3
-1,Chris Johnson,1,0.059,12.2,0.5,0.118,104,13.6,6.2,8,-0.1,2.8
-1,Joe Ingles,1.9,0.062,21.2,0.4,0.273,106,12.9,3.9,16.8,0.5,4.5
-1,Joe Ingles,1.5,0.089,15.3,0.2,0.333,105,13.5,4.2,12.1,0.7,3.6
-1,Rodney Hood,3.1,0.098,21.3,1.2,0.382,107,19.6,5.9,13.2,1.3,7.5
-1,Rodney Hood,5.2,0.112,32.2,2.2,0.448,107,21.5,4.2,14.4,3.4,12.3
-1,Gordon Hayward,2,0.048,16.9,1,0.333,113,15.3,4.6,10.2,0.8,4.1
-1,Gordon Hayward,4,0.116,30.5,2.9,0.409,109,17.8,2.8,15.9,3.8,8.9
-1,Gordon Hayward,4.7,0.123,29.2,3.4,0.371,110,22.1,3.1,16.7,4.2,10.7
-1,Gordon Hayward,5.5,0.062,36.4,4,0.281,111,23.1,2.9,24.1,2.2,13.4
-1,Gordon Hayward,6.4,0.159,34.4,4.9,0.353,105,26.2,2.7,21.7,5.8,14.3
-1,Gordon Hayward,6.5,0.147,36.2,4.9,0.438,105,25.7,3.3,18.2,5.5,15
-1,Rudy Gobert,0.8,0.045,9.6,0.7,0.133,104,14.2,6.9,2.4,-0.2,1.6
-1,Rudy Gobert,3.1,0.206,26.3,2.1,0.244,98,14,4.3,8.2,5,5.2
-1,Rudy Gobert,3.2,0.16,31.7,2.6,0.226,99,14.2,4.5,7.4,2.6,5.8
-1,Derrick Favors,2.8,0.091,19.7,1.3,0.371,108,17.1,8.5,4.2,1.5,5.3
-1,Derrick Favors,3.4,0.105,21.2,1.9,0.352,103,20.7,5.5,5,1.4,6.8
-1,Derrick Favors,3.6,0.117,23.2,2.3,0.282,101,20.6,7.3,6.8,1.5,7.4
-1,Derrick Favors,5.3,0.112,30.2,2.6,0.388,107,20.8,5.6,7.3,2.9,10.2
-1,Derrick Favors,6.5,0.175,30.8,3,0.327,102,23.8,4.9,9.4,5,12.4
-1,Derrick Favors,6.7,0.173,32,2.9,0.453,101,23.9,4,8.9,3.8,13.1
-1,Alec Burks,2.6,0.076,15.9,1.8,0.269,109,22.5,4.7,9.5,1.1,6.1
-1,Alec Burks,2.5,0.044,17.8,1.4,0.267,109,20.7,5.3,13,0.3,6.1
-1,Alec Burks,4.9,0.07,28.1,3.6,0.354,113,23.9,4.6,16.9,2.6,10.7
-1,Alec Burks,4.5,0.089,33.3,3.9,0.333,109,20.8,3.8,15.2,1.1,11.1
-1,Alec Burks,4.4,0.09,25.7,3.4,0.321,107,25.9,4.7,13.9,0.7,10.8
-1,Trey Burke,4.9,0.02,32.3,1.5,0.342,115,21.8,3.4,29.4,1,12.8
-1,Trey Burke,4.9,0.05,30.1,1.4,0.306,108,23.9,2.8,25,0.8,13.2
-1,Trey Burke,4.1,0.074,21.3,1,0.392,108,25.3,3.3,19.7,0.9,9.9
-1,Trevor Booker,2.1,0.119,16.4,1,0.476,109,13.9,5.5,5.2,1.8,3.9
-1,Trevor Booker,3.6,0.113,25.2,1.1,0.388,104,15.6,5.7,5.1,1.6,6.8
-1,Trevor Booker,2.3,0.126,18.5,0.8,0.321,102,14.5,5.6,7.4,0.9,4.6
-1,Trevor Booker,3.1,0.132,21.6,0.7,0.442,104,14.4,4.3,6.3,2.3,5.6
-1,Trevor Booker,2.9,0.11,19.8,1.1,0.357,104,18.1,4.9,9,1.7,5.9
-1,Trevor Booker,2.4,0.128,20.7,0.9,0.306,102,14.6,5.5,8.2,1.8,4.9
-1,Eric Moreland,0.3,0.431,0.7,0,1,101,22,25.2,0,0,0.3
-1,Eric Moreland,0.4,0.012,6,0.3,0,108,9.5,4,2.7,0,0.8
-1,Ben McLemore,3.1,0.016,26.7,1.4,0.216,112,16.9,4.7,5.8,-0.1,8.3
-1,Ben McLemore,4.4,0.045,32.6,1.6,0.294,112,17.2,4.1,8.4,1.7,10.1
-1,Ben McLemore,2.9,0.01,21.2,1.1,0.238,111,17.6,4.7,7.9,-0.4,6.7
-1,Kosta Koufos,1.4,0.027,8.7,0.5,0.333,108,19.9,6.8,2.5,-0.2,3
-1,Kosta Koufos,2.4,0.163,16.5,0.7,0.417,102,14,6.2,2.9,1.7,4
-1,Kosta Koufos,3.6,0.171,22.4,0.7,0.431,103,14.5,6.8,2.6,3.9,6.3
-1,Kosta Koufos,2.8,0.124,16.9,0.8,0.426,101,19.4,7.2,4.7,1.3,5.7
-1,Kosta Koufos,2.2,0.118,16.6,0.7,0.455,99,15.8,5.7,4.3,0.8,4.4
-1,Kosta Koufos,3,0.113,19,0.7,0.45,107,15.4,6,3.3,2.1,5.7
-1,Rudy Gay,7.6,0.123,39.9,3.6,0.41,105,23.3,3.2,11.6,2.7,16.1
-1,Rudy Gay,7.5,0.12,37.3,3.2,0.367,102,25.1,3,10.8,2.8,16.4
-1,Rudy Gay,6.9,0.072,35.8,3.2,0.369,102,27.2,3.6,13.6,0.1,16.7
-1,Rudy Gay,7.4,0.091,34.7,4.4,0.39,107,27.6,3.5,15.1,2.3,16.2
-1,Rudy Gay,7.5,0.122,35.4,5,0.432,110,27,3.3,19,4.8,16.4
-1,Rudy Gay,6.7,0.078,34,2.8,0.384,108,22.4,3.7,8,1.8,14.4
-1,Duje Dukan,2,-0.057,24,0,0,111,17.7,4,5.6,0,10
-1,Seth Curry,0.5,0.131,6.5,0,0,96,10.3,0,0,0,1.5
-1,Seth Curry,0,-0.298,4,0,,107,16.5,12.5,15.6,-0.1,1.5
-1,Seth Curry,2.3,0.097,15.7,1,0.394,112,17.4,2.8,14.2,1.2,5.1
-1,DeMarcus Cousins,5.3,0.022,28.5,3.4,0.323,105,27.2,7.2,14.7,-1.9,12.4
-1,DeMarcus Cousins,7,0.104,30.5,4.1,0.316,104,29.7,6.7,9.5,2.1,15.6
-1,DeMarcus Cousins,6.4,0.092,30.5,4.2,0.402,106,28.1,6,15.3,2,13.8
-1,DeMarcus Cousins,8.3,0.166,32.4,6.1,0.389,101,32.7,6,17.8,4.1,16.8
1,DeMarcus Cousins,8.4,0.144,34.1,7.2,0.318,101,34.1,6,20.4,2.8,18.1
1,DeMarcus Cousins,9.2,0.122,34.6,7.3,0.412,103,35.4,5,17,2.4,20.5
-1,Darren Collison,5,0.087,29.9,2.6,0.435,108,21.9,2.3,28.9,2.1,11
-1,Darren Collison,3.8,0.098,31.3,2.1,0.347,107,17,2.8,24.9,2.3,8.7
-1,Darren Collison,4.2,0.114,29.3,3,0.365,109,19.6,3,26.8,4,8.9
-1,Darren Collison,4.1,0.136,25.9,2.4,0.323,107,19.7,3.6,21.9,3.8,8.7
-1,Darren Collison,5.8,0.116,34.8,3.2,0.216,110,20.9,3.1,27.2,3,12.2
-1,Darren Collison,5.1,0.113,30,2.6,0.398,112,19.2,3.1,21.7,4.5,10.5
-1,Willie Cauley-Stein,2.9,0.13,21.4,1.2,0.457,107,13.2,5,3.8,2.4,5.1
-1,Omri Casspi,3.2,0.069,24,1,0.345,109,16.7,3.4,6.6,1.1,7.7
-1,Omri Casspi,2.6,0.044,20.6,1.1,0.338,109,17.6,4.5,8.4,0.6,6.3
-1,Omri Casspi,1.5,0.064,11.7,0.5,0.368,105,17.7,4.7,8.8,0.1,3.7
-1,Omri Casspi,2.4,0.091,18.1,1.2,0.388,106,18.3,3.9,10.5,1,5.8
-1,Omri Casspi,3.1,0.091,21.1,2.1,0.34,110,18.7,3.8,11.8,2,6.4
-1,Omri Casspi,4.3,0.092,27.2,1.5,0.44,108,17.8,3.9,7.5,2.1,9
-1,Caron Butler,5.9,0.067,29.9,2.3,0.342,106,25.1,3.6,9.1,0.2,13
-1,Caron Butler,4.6,0.059,29.7,1.4,0.316,108,20.4,3.5,6.8,1.2,11.2
-1,Caron Butler,3.9,0.091,24.1,1,0.404,107,20.2,3.9,6.5,1.9,9.2
-1,Caron Butler,3.8,0.062,25.3,1.1,0.318,108,20.1,4.3,9.6,0.6,9.6
-1,Caron Butler,2.1,0.07,20.8,0.7,0.308,109,12.9,3.8,7.3,1.3,5.1
-1,Caron Butler,1.5,0.071,10.4,0.6,0.667,109,16.2,5.2,8.3,0.1,3.5
-1,Marco Belinelli,3.8,0.084,24.5,1.2,0.298,109,20,4,8,1.9,8.6
-1,Marco Belinelli,4.3,0.071,29.8,1.5,0.36,109,19.5,3.2,8.9,1.9,10.4
-1,Marco Belinelli,3.3,0.076,25.8,1.9,0.275,107,18.7,4,12.9,1.3,8.4
-1,Marco Belinelli,4.2,0.14,25.2,1.4,0.354,105,19,3.3,13.2,3.5,8.7
-1,Marco Belinelli,3.2,0.1,22.4,1.4,0.27,106,18.8,3.1,10.3,1.5,7.6
-1,Marco Belinelli,3.6,0.014,24.6,1.7,0.303,113,19.7,2.6,11.1,0.2,9.3
-1,James Anderson,1.2,0.051,11,0.5,0.25,110,16.4,4.4,9.2,0.1,3.1
-1,James Anderson,1.3,0.04,11.8,0.8,0.238,107,17.2,3,9.6,0.1,3.4
-1,James Anderson,1.3,0.106,10.3,0.6,0.462,105,18,3.1,15.8,0.4,3.2
-1,James Anderson,3.9,0.039,28.9,1,0.343,112,15.9,3.2,9.9,0.9,9
-1,James Anderson,1.3,-0.017,14.1,0.4,0.407,111,13.7,3.6,7.7,-0.6,3.5
-1,Quincy Acy,1.4,0.157,11.8,1.1,0.5,105,14.7,8.2,5.2,0.7,2.6
-1,Quincy Acy,1,0.086,13.4,0.6,0.387,107,10.1,7.3,4.9,0.6,2.2
-1,Quincy Acy,2.2,0.063,18.9,1.1,0.419,109,15.5,6,8.7,1,4.9
-1,Quincy Acy,2,0.137,14.8,0.8,0.385,108,13.1,5.6,4.4,1.8,3.6
-1,JaKarr Sampson,2,0.025,15.3,0.9,0.4,106,17.9,6,12,-0.5,4.7
-1,JaKarr Sampson,1.9,0.006,15.9,1.1,0.284,110,16.6,6.1,6.2,-0.5,4.3
-1,Kostas Papanikolaou,1.6,0.029,18.5,0.3,0.2,105,14.2,4.4,15.8,-0.4,4.6
-1,Kostas Papanikolaou,0.9,-0.022,11.3,0.3,0,109,13.9,4.1,7.8,-0.4,2.5
-1,Jusuf Nurkic,2.8,0.069,17.8,1.4,0.312,101,20.7,9.4,7.3,-0.2,6.2
-1,Jusuf Nurkic,3.2,0.031,17.1,1.9,0.344,102,27.2,8.3,12.3,-0.5,7.6
-1,Jameer Nelson,4.9,0.136,30.5,1.7,0.356,104,22,4.7,33.7,3.4,11
-1,Jameer Nelson,4.5,0.099,29.9,1.2,0.379,107,21.4,4.1,34,2.3,10.6
-1,Jameer Nelson,5.5,0.05,35.3,1.6,0.429,110,22.5,4.2,33.3,1.1,13.9
-1,Jameer Nelson,4.3,0.062,32,1.4,0.383,111,20.1,3.4,35.1,1.6,11
-1,Jameer Nelson,3.3,0.047,22.3,0.4,0.321,110,19.5,4.8,27.8,0.6,8
-1,Jameer Nelson,2.9,0.024,26.6,0.8,0.273,112,16.4,4.8,27.3,0.1,7.9
-1,Emmanuel Mudiay,4.8,-0.049,30.4,2.1,0.292,110,25.7,3.4,29,-3.3,13.3
-1,Mike Miller,2,0.09,20.4,0.6,0.533,104,14.4,5.5,9.1,0.4,4.9
-1,Mike Miller,2.3,0.113,19.3,0.1,0.5,103,14.9,4.1,8.7,0.8,5.4
-1,Mike Miller,1.7,0.137,15.3,0.1,0.25,105,14.4,3.7,16.2,1.6,3.9
-1,Mike Miller,2.6,0.111,20.8,0.6,0.355,109,14.7,3,11.5,2.6,5.4
-1,Mike Miller,0.7,0.028,13.5,0.1,0.5,109,8.9,5.5,9,-0.1,2.2
-1,Mike Miller,0.5,0.04,7.9,0,0.25,109,9.3,7.1,14.9,0.1,1.3
-1,Joffrey Lauvergne,1.5,0.012,11.2,0.8,0.125,106,19.9,8,7.5,-0.2,3.7
-1,Joffrey Lauvergne,3.3,0.105,17.6,1.1,0.489,109,19.5,5.5,9.1,1.6,6.4
-1,Sean Kilpatrick,1.8,0.033,18,1,,114,14.6,2.1,8.5,0.1,5
-1,Sean Kilpatrick,4,0.076,19.9,1.9,0.375,115,23.8,3,8,1,8.7
-1,Nikola Jokic,3.8,0.185,21.7,1.9,0.477,104,19.9,6,18.1,4.5,7.5
-1,J.J. Hickson,5.4,0.032,28.2,3.1,0.345,109,25.5,4.9,7.5,-0.2,11.7
-1,J.J. Hickson,3.4,0.066,23,1.6,0.435,108,18.7,3.5,5.9,0.9,7.3
-1,J.J. Hickson,5.2,0.142,29,2.3,0.342,106,19.9,3.6,6.6,4.6,9.3
-1,J.J. Hickson,4.8,0.086,26.9,2.2,0.357,106,20.8,4.7,8.4,1.3,9.5
-1,J.J. Hickson,3,0.062,19.3,1.6,0.343,106,19.7,4.8,6.5,0.5,6.3
-1,J.J. Hickson,2.3,0.088,12.5,1.3,0.303,105,22.6,5.4,8.7,0.3,4.4
-1,Gary Harris,1.2,-0.046,13.1,0.6,0.294,109,16.6,4.9,5.9,-1.2,3.9
-1,Gary Harris,4.7,0.079,32.1,1.4,0.41,111,16.5,2.9,9.5,2.8,10.1
-1,Erick Green,1.4,0,9.5,0.2,0.476,112,19.1,3.2,15.1,-0.1,3.8
-1,Erick Green,0.6,0.121,4.7,0.2,0.5,109,15.2,5,11,0.1,1.4
-1,Danilo Gallinari,4.3,0.139,33.9,5.4,0.31,111,18.9,3.4,7.4,4.9,10.3
-1,Danilo Gallinari,4.5,0.14,31.4,4.2,0.282,107,20.7,3.2,13,2.9,10.8
-1,Danilo Gallinari,5.1,0.151,32.5,4,0.32,107,21.3,2.8,11.2,5.2,12.3
-1,Danilo Gallinari,3.9,0.132,24.2,2.9,0.28,109,21.5,3.3,9.4,3,9.6
-1,Danilo Gallinari,5.4,0.165,34.7,7.1,0.24,111,23,2.4,11.8,5.4,13.2
-1,Randy Foye,3.3,0.051,24.6,2.1,0.327,112,19.9,4.1,17.5,0.9,8.4
-1,Randy Foye,3.9,0.092,25.9,1.1,0.319,109,20.7,4.2,14.2,2.4,9.9
-1,Randy Foye,3.6,0.08,27.4,1.4,0.241,111,18.1,4.5,11.7,2.8,9
-1,Randy Foye,4.5,0.089,30.7,1.9,0.341,111,18.8,4,17.7,3.3,10.8
-1,Randy Foye,3,0.045,21.7,0.9,0.286,111,19.3,4.5,17,0.6,8
-1,Randy Foye,2.1,0.012,20.3,0.8,0.289,111,15.9,4,14.1,-0.4,6
-1,Kenneth Faried,3.9,0.212,22.5,2.4,0.413,103,18.7,5.7,5.5,3.2,6.7
-1,Kenneth Faried,4.8,0.167,28.1,2,0.387,102,17.7,5.3,5.1,4.5,8.6
-1,Kenneth Faried,5.6,0.144,27.2,2.5,0.419,106,21.3,4.3,7.5,4,10.3
-1,Kenneth Faried,5,0.13,27.8,2.7,0.351,106,20.3,5.1,7.1,3.5,9.8
-1,Kenneth Faried,5.2,0.156,25.3,2,0.452,107,21,5,8.1,4,9.3
-1,Will Barton,1.6,-0.028,12.2,0.7,0.283,109,20.4,3.3,10.4,-1.1,4.2
-1,Will Barton,1.6,0.078,9.4,0.6,0.269,107,21.2,4.1,13.3,0.3,3.8
-1,Will Barton,2.6,0.063,16.9,1.3,0.405,105,20.2,3.6,13,0.2,6.1
-1,Will Barton,5.2,0.088,28.7,2.6,0.399,108,23,3.1,14.4,2.4,12
-1,D.J. Augustin,4.9,0.108,33.6,3.3,0.279,112,21.2,3,31.1,4.9,11.7
-1,D.J. Augustin,3.8,0.018,29.3,2.2,0.21,114,21.3,2.4,38.9,0.7,10.1
-1,D.J. Augustin,1.4,0.112,16.1,1.1,0.091,104,15.1,2.8,21.6,1.4,3.9
-1,D.J. Augustin,4.2,0.154,27.3,2.8,0.246,105,22.4,4,28.9,3.8,10.1
-1,D.J. Augustin,3.1,0.083,24,2.2,0.319,110,19.8,2.4,28.2,2.5,7.9
-1,D.J. Augustin,2.4,0.106,19,1.7,0.27,111,18,3.6,25.3,2,5.6
-1,Darrell Arthur,3.9,0.113,20.1,1.4,0.434,104,21.6,7.4,5.4,1.5,7.8
-1,Darrell Arthur,2.7,0.084,16.4,0.6,0.345,102,20.1,7.1,5.9,0.2,6.1
-1,Darrell Arthur,2.4,0.029,17.1,0.8,0.226,107,18.1,7.8,8,-0.5,6
-1,Darrell Arthur,2.7,0.042,17,0.8,0.458,106,20,7.4,9.3,-0.1,6.6
-1,Darrell Arthur,3.2,0.072,21.7,0.6,0.362,108,16.7,6.1,10,1,7
-1,Nate Robinson,2.5,0.051,17.2,0.6,0.333,104,21.9,6,17.8,-0.4,6.4
-1,Nate Robinson,4,0.111,23.4,1.8,0.364,110,23.6,5.1,31.8,2.4,9.5
-1,Nate Robinson,4.9,0.136,25.4,1.6,0.393,105,25.1,5.3,31.4,3.5,11.2
-1,Nate Robinson,3.7,0.101,19.7,1.6,0.375,110,23.5,5.2,21.3,1.3,8.7
